vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h),vehicle28-relx(m),vehicle28-rely(m),vehicle28-relvx(km/h),vehicle28-relvy(km/h),vehicle29-relx(m),vehicle29-rely(m),vehicle29-relvx(km/h),vehicle29-relvy(km/h),vehicle30-relx(m),vehicle30-rely(m),vehicle30-relvx(km/h),vehicle30-relvy(km/h),vehicle31-relx(m),vehicle31-rely(m),vehicle31-relvx(km/h),vehicle31-relvy(km/h),vehicle32-relx(m),vehicle32-rely(m),vehicle32-relvx(km/h),vehicle32-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-39.8,0.0655,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,20,0,-9.2945,0,-0,0,0,-7.4,-59,0,-14.4,0,-0,0,0,-3.4,19.2,-0.9818,-1.5709,0.2,-30.4,-0.7854,-3.6654,-3.4,-38.2,0.3927,6.4146,-1.4,59.6,-3.4037,1.2437,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-40,0.1964,-7.5276,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,19.8,0,-9.0324,0,-0,0,0,-7.4,-59.4,0,-14.4,0,-0,0,0,-3.2,19,-0.9818,-1.3091,0.2,-30.6,-0.9163,-3.6,-3.4,-38,0,6.6109,-1.4,59.4,-2.6837,1.5054,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-40.2,0,-7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,19.6,0,-8.9676,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,-0.9163,-0.9163,0.2,-30.6,-0.9818,-3.8618,-3.2,-37.8,-0.7854,6.5454,-1.2,59.6,-2.3563,1.6363,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-40.4,-0.5236,-7.9855,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,19.2,0,-8.771,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,-0.7854,-0.7854,0.4,-30.6,-0.9818,-4.0582,-3,-37.6,-1.2437,6.6109,-1.2,59.6,-2.4872,1.9637,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-40.6,-0.6545,-8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,19,0,-8.771,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,-0.5891,-0.5891,0.4,-30.8,-0.9163,-4.1891,-3,-37.4,-1.7018,6.4146,-1.2,59.6,-2.3563,2.0946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-40.8,-0.3927,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,18.8,0,-8.5745,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,-0.3273,-0.3273,0.4,-30.8,-0.7854,-3.9272,-3,-37.2,-1.3746,6.6109,-1,59.8,-2.6837,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-41.2,-0.1309,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,18.6,0,-8.5745,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0,0.4,-31,-0.5891,-3.9928,-3,-37,-0.9163,6.8072,-1,59.8,-2.7491,2.7491,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-41.4,-0.1964,-8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,18.4,-0.3273,-8.4434,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0,0.4,-31.2,-0.6545,-4.3854,-3,-37,-0.3273,6.6763,-1,59.8,-2.5528,2.5528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-41.6,-0.5891,-7.9855,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,18.2,-0.2618,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0,0.4,-31.4,-0.2618,-4.7128,-3,-36.8,0.3273,6.6109,-0.8,60,-2.8146,2.8146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-41.8,-0.5891,-7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,17.8,-0.1964,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0,0.4,-31.4,-0.5236,-4.5818,-3,-36.6,0.5891,6.9382,-0.8,60,-2.8146,2.9782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-42,-0.5236,-7.5276,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,17.6,0.0327,-8.28,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0,0.4,-31.4,-0.72,-4.3854,-3,-36.2,0.7854,7.2655,-0.6,60.2,-2.5528,3.0109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-42.2,-0.0655,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,17.4,0.3927,-8.4434,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0.3273,0.4,-31.6,-0.5236,-4.1237,-3,-36,0.9163,7.5924,-0.6,60.2,-2.7491,3.1091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-42.4,0.0655,-7.5276,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.2,17.2,0.36,-8.4766,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0.5891,0.6,-31.8,-0.6545,-3.7963,-3,-36,0.9818,7.92,-0.6,60.2,-2.6837,3.2728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-42.6,-0.1309,-7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,17,0.3273,-8.3779,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0.7854,0.4,-32,-0.72,-3.7963,-3.2,-35.8,0.3273,7.8545,-0.4,60.4,-2.3563,3.4363,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-42.8,-0.3273,-7.9855,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,16.8,0.2945,-8.149,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,0.9163,0.6,-32,-0.72,-4.1237,-3.2,-35.4,-0.2618,7.7234,-0.4,60.5,-2.4872,3.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-43,-0.5236,-8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.5,16.5,0.2618,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19,0,1.3091,0.6,-32,-0.6545,-4.0582,-3.2,-35.2,-0.7854,7.8545,-0.4,60.6,-2.3563,3.7637,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.4,-43.2,-0.3273,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.6,16.2,0.2291,-8.149,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.2,0,1.5709,0.4,-32.2,-0.5236,-3.6,-3.2,-35,-1.2437,8.2476,-0.2,60.6,-2.3563,4.2546,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-43.6,-0.0655,-8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,16,0.1964,-8.051,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.2,0.3273,2.0291,0.6,-32.2,-0.3273,-3.4691,-3.2,-34.8,-1.6363,8.5745,-0.2,60.8,-2.16,4.3528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-43.8,-0.1309,-8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,15.8,-0.2291,-7.8876,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.2,0.2618,2.2909,0.6,-32.4,-0.4582,-3.3382,-2.8,-34.6,-1.9637,8.4434,-0.2,61,-1.7672,4.3854,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-44,-0.1964,-7.9855,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,15.6,0,-7.6579,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.2,0.5236,2.3563,0.6,-32.6,-0.1964,-3.6,-2.8,-34.4,-1.8328,8.1821,0,61,-1.68,4.6146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-44.2,-0.2618,-7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,15.4,-0.1636,-7.3634,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.4,0.72,2.5528,0.6,-32.6,-0.2618,-3.5346,-2.8,-34,-1.5709,8.509,0,61.2,-1.5491,4.8568,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-44.4,-0.3273,-7.5276,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,15.2,-0.1309,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.4,0.8509,2.8146,0.6,-32.6,-0.3273,-3.4691,-2.8,-33.8,-1.1782,8.7055,0,61.4,-1.3527,5.0923,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-44.6,0.9818,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,15,0.1309,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,19.6,0.9163,3.1418,0.6,-32.8,0,-3.4037,-2.8,-33.6,-0.6545,9.0979,0,61.4,-1.4618,5.1054,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-44.8,1.7672,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,14.8,0.0655,-6.8728,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,19.6,0.9163,3.5346,0.6,-32.8,0,-3.0109,-2.8,-33.4,0,9.2945,0,61.6,-1.5273,5.2363,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-45,2.3563,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.6,14.6,0,-6.6109,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,19.6,0.8509,3.6,0.6,-33,0,-3.0109,-2.8,-33.2,0,9.2945,0.066666,61.76,-1.5273,5.4982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-45.2,2.7491,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,14.4,-0.1473,-6.0327,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,19.8,0.72,3.6654,0.6,-33,0,-3.0763,-2.8,-32.8,0,9.0979,0.13333,61.92,-1.8328,5.5112,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.2,-45.4,3.6,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,14.2,-0.36,-5.2145,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,20,0.1964,3.7309,0.6,-33.2,0,-3.2072,-2.8,-32.6,0,9.4255,0.2,62.08,-2.0946,5.616,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.8,-45.6,4.1237,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,14,-0.6218,-4.2327,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,20,-0.3273,3.7963,0.6,-33.2,0,-3.0109,-2.8,-32.2,0,9.5566,0.26666,62.24,-2.2909,5.8254,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.8,-45.8,4.32,-7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,14,-0.9163,-3.1636,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,20.2,-0.4582,4.1891,0.6,-33.2,0,-2.88,-2.8,-32,0,9.8179,0.33334,62.4,-2.4,5.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.8,-46,4.5163,-6.8728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,13.8,-1.2272,-2.0836,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,20.2,-0.9163,4.5163,0.6,-33.4,0,-2.4872,-2.8,-31.8,0.3273,9.8179,0.4,62.56,-2.4,5.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-6.8,-46.2,4.6472,-6.6109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.35,13.833,-1.1454,-1.0691,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.4,20.4,-0.9818,4.3854,0.6,-33.4,0,-2.5528,-2.8,-31.6,0.5891,9.8834,0.46666,62.72,-2.4,5.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.2,-46.4,4.32,-6.4146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.3,13.867,-1.3746,-0.1964,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,20.4,-0.9818,4.5163,0.6,-33.6,0,-2.3563,-2.8,-31.2,0.7854,10.015,0.53334,62.88,-2.4,5.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.2,-46.6,3.8618,-6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.25,13.9,-1.5709,0.4582,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,20.6,-0.9163,4.9091,0.6,-33.6,0,-2.6182,-2.8,-31,0.9163,9.8834,0.6,63.04,-2.4,5.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.2,-46.8,4.0582,-6.2182,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.2,13.933,-1.7182,0.8182,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,20.8,-0.7854,5.1709,0.6,-33.6,0.3273,-2.2909,-2.8,-30.6,0.9818,10.211,0.66666,63.2,-2.4,5.76,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.4,-46.8,4.2546,-6.2182,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-7.15,13.967,-1.8,1.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,21,-0.5891,5.3018,0.6,-33.6,0.5891,-2.0946,-3,-30.4,0.9818,10.603,0.73334,63.36,-2.2909,5.8254,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
