vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h),vehicle28-relx(m),vehicle28-rely(m),vehicle28-relvx(km/h),vehicle28-relvy(km/h),vehicle29-relx(m),vehicle29-rely(m),vehicle29-relvx(km/h),vehicle29-relvy(km/h),vehicle30-relx(m),vehicle30-rely(m),vehicle30-relvx(km/h),vehicle30-relvy(km/h),vehicle31-relx(m),vehicle31-rely(m),vehicle31-relvx(km/h),vehicle31-relvy(km/h),vehicle32-relx(m),vehicle32-rely(m),vehicle32-relvx(km/h),vehicle32-relvy(km/h),vehicle33-relx(m),vehicle33-rely(m),vehicle33-relvx(km/h),vehicle33-relvy(km/h),vehicle34-relx(m),vehicle34-rely(m),vehicle34-relvx(km/h),vehicle34-relvy(km/h),vehicle35-relx(m),vehicle35-rely(m),vehicle35-relvx(km/h),vehicle35-relvy(km/h),vehicle36-relx(m),vehicle36-rely(m),vehicle36-relvx(km/h),vehicle36-relvy(km/h),vehicle37-relx(m),vehicle37-rely(m),vehicle37-relvx(km/h),vehicle37-relvy(km/h),vehicle38-relx(m),vehicle38-rely(m),vehicle38-relvx(km/h),vehicle38-relvy(km/h),vehicle39-relx(m),vehicle39-rely(m),vehicle39-relvx(km/h),vehicle39-relvy(km/h),vehicle40-relx(m),vehicle40-rely(m),vehicle40-relvx(km/h),vehicle40-relvy(km/h),vehicle41-relx(m),vehicle41-rely(m),vehicle41-relvx(km/h),vehicle41-relvy(km/h),vehicle42-relx(m),vehicle42-rely(m),vehicle42-relvx(km/h),vehicle42-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1.2,-44.6,1.6363,1.1782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.2,36,1.3091,8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,0,-0.9818,0,-0,0,0,0,-0,0,0,-7.2,32.6,0.7854,12.698,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1,-44.6,1.5709,1.3091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.2,36.4,1.1782,8.1821,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,0,-0.9163,0,-0,0,0,0,-0,0,0,-7.2,33,0.9163,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1,-44.6,1.7018,1.3091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3,36.6,1.2437,8.1166,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,-0.3273,-1.1128,0,-0,0,0,0,-0,0,0,-7.2,33.2,0.9818,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1,-44.6,1.7018,1.1782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.2,36.8,1.5054,7.9855,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,-0.5891,-1.1782,0,-0,0,0,0,-0,0,0,-7.4,33.6,1.3091,12.698,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1,-44.4,1.5709,0.9163,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3,37,1.6363,7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,-0.7854,-1.44,0,-0,0,0,0,-0,0,0,-7.4,34,1.1782,12.371,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.6,1.3091,0.9163,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3,37.2,1.6363,7.5276,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,-0.9163,-1.5054,0,-0,0,0,0,-0,0,0,-7.4,34.4,1.3091,12.24,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.4,0.9163,0.8509,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3,37.4,1.5054,7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.2,-32,-0.9818,-1.7672,0,-0,0,0,0,-0,0,0,-7.4,34.6,1.3091,12.306,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.4,1.1128,0.72,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,37.6,1.5709,7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.2,-0.9818,-1.8982,0,-0,0,0,0,-0,0,0,-7.4,35,1.1782,12.568,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.4,1.1782,0.5236,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,37.8,1.8328,7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.2,-0.9163,-2.2254,0,-0,0,0,0,-0,0,0,-7.6,35.4,0.9163,12.632,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.4,1.1128,0.2618,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,38,1.5709,7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.4,-0.7854,-2.3563,0,-0,0,0,0,-0,0,0,-7.4,35.6,1.2437,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.4,0.9163,0.3273,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,38.2,1.5054,7.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.4,0.0655,-2.2909,0,-0,0,0,0,-0,0,0,-7.6,36,1.1128,12.568,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-44.4,0.9818,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,38.4,1.3091,6.8728,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.4,0.8509,-2.3563,0,-0,0,0,0,-0,0,0,-7.6,36.4,1.2437,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,0.9818,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,38.6,0.9818,6.6109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.4,1.5709,-2.16,0,-0,0,0,0,-0,0,0,-7.6,36.8,1.2437,12.306,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,0.9163,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,38.8,0.9163,6.4146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.6,1.8328,-2.4218,0,-0,0,0,0,-0,0,0,-7.6,37.2,1.1128,12.306,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,0.7854,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,39,0.7854,6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4.4,-32.6,1.9637,-2.4218,0,-0,0,0,0,-0,0,0,-7.8,37.4,0.9163,12.502,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,0.9163,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,39.2,0.2618,6.2182,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4,-32.6,1.9637,-2.5528,0,-0,0,0,0,-0,0,0,-7.6,37.8,0.3273,12.175,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,0.9163,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,39.2,-0.2618,6.2182,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4,-32.8,2.16,-2.8146,0,-0,0,0,0,-0,0,0,-7.8,38,0.0655,12.043,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,1.1128,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,39.4,-0.7854,6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4,-32.8,2.16,-2.8146,0,-0,0,0,0,-0,0,0,-7.8,38.4,-0.1964,12.109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,1.8328,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,39.6,-0.9163,6.0872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4,-33,2.2909,-2.88,0,-0,0,0,0,-0,0,0,-7.8,38.8,-0.4582,12.043,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-44.4,2.3563,-0.3273,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,39.8,-0.9818,6.0218,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4,-33,2.16,-3.0109,0,-0,0,0,0,-0,0,0,-7.6,39.2,-0.72,12.24,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-44.4,2.6837,-0.5891,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,40,-0.9818,6.0872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,4,-33,1.7672,-3.2072,0,-0,0,0,0,-0,0,0,-7.6,39.4,-0.5891,11.978,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-44.4,2.8146,-0.7854,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,40.2,-0.5891,6.2837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.8,-33.2,1.8982,-3.0763,0,-0,0,0,0,-0,0,0,-7.6,39.8,-0.4582,11.978,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-44.4,3.0763,4.32,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,40.4,-0.1964,6.2182,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.8,-33.2,1.8982,-3.3382,0,-0,0,0,0,-0,0,0,-7.6,40.2,0,11.52,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-44.4,2.7491,3.2072,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,40.4,0.1964,5.8909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.6,-33.4,1.7672,-3.2728,0,-0,0,0,0,-0,0,0,-7.6,40.4,0.4582,11.323,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-44.6,2.2254,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,40.6,0.5891,5.6946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.6,-33.4,1.5054,-3.2728,0,-0,0,0,0,-0,0,0,-7.6,40.8,0.9163,11.062,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-44.6,1.5054,0.8509,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.8,40.8,0.9818,5.6291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.6,-33.6,1.1128,-3.3382,0,-0,0,0,0,-0,0,0,-7.6,41,0.9818,10.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-44.6,0.9818,-0.3273,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,41,0.6545,5.3672,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.6,-33.6,0.5891,-3.0763,0,-0,0,0,0,-0,0,0,-7.8,41.4,0.9818,10.538,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-41.4,0.3273,-1.3746,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,41.2,0.3273,5.3018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,3.6,-33.8,0.3273,-3.2072,0,-0,0,0,0,-0,0,0,-7.8,41.6,1.5709,10.277,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
